account,slot,name,filter,error,odds_band,plbf,bets,sys_key,fingerprint
noggin4,82,0 RUNS HDGR NH 100.01 - 400.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 11 and 18 AND odds_workout  BETWEEN 78 and 82 AND careerruns = 0 AND hgruns = 0 AND horsesex = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 1 ) AND classincirish  IN ( 2,3,4,5,6 ) AND datemonthofyear  IN ( 1,2,3,4,11,12 ) AND horsecountry  IN ( 1,2,4 ) AND headgear  IN ( 1,23 ) AND jockeys_claim  IN ( 0,5,6,7,8,10 ) AND dateyears >=2003",,100.01 - 400,-123.45,266.0,noggin4:82,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'jockeys_claim IN (0,5,6,7,8,10)', 'datemonthofyear IN (1,2,3,4,11,12)', 'careerruns = 0', 'headgear IN (1,23)', 'number_of_runners BETWEEN 11 and 18', 'odds_workout BETWEEN 78 and 82', 'classincirish IN (2,3,4,5,6)', 'horsesex = 1', 'hgruns = 0', 'tonguetie = 0', 'horsecountry IN (1,2,4)'}), '100.01 - 400')"
noggin4,84,4YO 5f   14.01 - 150.00,TEST PASSED LEGALLY1 AND yards = 1100 AND horse_age = 4 AND country_id = 1 AND rt1_id = 1 AND nh_flat_aw_id  IN ( 2 ) AND horsecountry  IN ( 1 ) AND dateyears >=2003,,14.01 - 150,-100.75,651.0,noggin4:84,"(frozenset({'country_id = 1', 'horsecountry IN (1)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'yards = 1100', 'rt1_id = 1', 'horse_age = 4'}), '14.01 - 150')"
noggin4,85,SS week 28-38   7.01 - 80.00,"TEST PASSED LEGALLY1 AND dateweek  BETWEEN 28 and 38 AND horse_age  BETWEEN 5 and 11 AND seasonalruns <> 1 AND catwins = 0 AND rt1_id = 1 AND nh_flat_aw_id  IN ( 2,3 ) AND horsecountry  IN ( 1,2,3 ) AND headgear  IN ( 23 ) AND distancemove  IN ( -1100,-990,-880,-770,-660,-550,-440,-330,-220,-110,0 ) AND d2jockeys_claim  IN ( 0 ) AND careerruns>0 AND dateyears >=2003",,7.01 - 80,-8.53,348.0,noggin4:85,"(frozenset({'catwins = 0', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2,3)', 'horsecountry IN (1,2,3)', 'headgear IN (23)', 'dateweek BETWEEN 28 and 38', 'd2jockeys_claim IN (0)', 'horse_age BETWEEN 5 and 11', 'seasonalruns <> 1', 'careerruns>0', 'rt1_id = 1', 'distancemove IN (-1100,-990,-880,-770,-660,-550,-440,-330,-220,-110,0)'}), '7.01 - 80')"
noggin4,86,SS D & G winners,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 4 and 9 AND distancewins <> 0 AND goingwins <> 0 AND rt1_id = 1 AND horsesex = 1 AND nh_flat_aw_id  IN ( 1 ) AND trackdirection  IN ( 2 ) AND fav_j_fav  IN ( 1,2 ) AND bestplace3  IN ( 2,3,4 ) AND dateyears >=2003",,none,-3.04,81.0,noggin4:86,"(frozenset({'goingwins <> 0', 'TEST PASSED LEGALLY1', 'distancewins <> 0', 'nh_flat_aw_id IN (1)', 'trackdirection IN (2)', 'bestplace3 IN (2,3,4)', 'horsesex = 1', 'horse_age BETWEEN 4 and 9', 'rt1_id = 1', 'fav_j_fav IN (1,2)'}), 'none')"
noggin4,87,FLAT 0 RUNS FMs 3.51 - 330.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 1870 AND odds_workout  BETWEEN 37 and 80 AND careerruns = 0 AND jrunstrk <> 1 AND horsesex = 2 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND datemonthofyear  IN ( 4,5,6,7,8,9 ) AND sexofrace  IN ( 3 ) AND horsecountry  IN ( 2,3,5 ) AND jockeys_claim  IN ( 0,3,5 ) AND dateyears >=2003",,3.51 - 330,269.1,1695.0,noggin4:87,"(frozenset({'TEST PASSED LEGALLY1', 'odds_workout BETWEEN 37 and 80', 'horsesex = 2', 'nh_flat_aw_id IN (2)', 'jockeys_claim IN (0,3,5)', 'careerruns = 0', 'sexofrace IN (3)', 'horsecountry IN (2,3,5)', 'yards BETWEEN 1100 and 1870', 'tonguetie = 0', 'datemonthofyear IN (4,5,6,7,8,9)', 'jrunstrk <> 1'}), '3.51 - 330')"
noggin4,88,SS HDGRdiff Draw 13plus SOF 7.01 - 1000.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 12 and 30 AND horseyearrides  BETWEEN 3 and 14 AND trainerhorseruns  BETWEEN 3 and 32 AND lastrunruns  BETWEEN 0 and 7 AND lastrun  BETWEEN 1 and 60 AND nh_flat_aw_id  IN ( 2 ) AND classincirish  IN ( 3,4,5,6 ) AND horsecountry NOT IN ( 3 ) AND drawsegment  IN ( 1,4 ) AND r2nh_flat_aw_id  IN ( 2,3 ) AND careerruns>0 AND stall>0 AND headgear <> headgearlr AND dateyears >=2003",,7.01 - 1000,155.58,1225.0,noggin4:88,"(frozenset({'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'stall>0', 'horsecountry NOT IN (3)', 'lastrunruns BETWEEN 0 and 7', 'trainerhorseruns BETWEEN 3 and 32', 'r2nh_flat_aw_id IN (2,3)', 'lastrun BETWEEN 1 and 60', 'drawsegment IN (1,4)', 'number_of_runners BETWEEN 12 and 30', 'classincirish IN (3,4,5,6)', 'careerruns>0', 'horseyearrides BETWEEN 3 and 14'}), '7.01 - 1000')"
noggin4,89,SS RYAN K SPRINTS all BSPs,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 1320 AND horse_age  BETWEEN 2 and 7 AND nh_flat_aw_id  IN ( 2 ) AND datemonthofyear  IN ( 4,5,6,7,8 ) AND bestplace5  IN ( 1,2,3,4,5,6 ) AND distancemove  IN ( -440,-330,-220,-110,0,110 ) AND trainer_id  IN ( 1198 ) AND d2placing NOT IN ( 2,3,4,5 ) AND careerruns>0 AND dateyears >=2003",,none,-13.07,253.0,noggin4:89,"(frozenset({'bestplace5 IN (1,2,3,4,5,6)', 'datemonthofyear IN (4,5,6,7,8)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'distancemove IN (-440,-330,-220,-110,0,110)', 'trainer_id IN (1198)', 'd2placing NOT IN (2,3,4,5)', 'yards BETWEEN 1100 and 1320', 'horse_age BETWEEN 2 and 7', 'careerruns>0'}), 'none')"
noggin4,90,SS HDGRdiff 14.01 - 50.00,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 3 and 6 AND horseyearrides  BETWEEN 1 and 17 AND trackruns  BETWEEN 0 and 4 AND r2number_of_runners  BETWEEN 9 and 32 AND lastrun  BETWEEN 3 and 90 AND totaldistbt  BETWEEN 4.05 and 1999 AND nh_flat_aw_id  IN ( 2 ) AND horsecountry NOT IN ( 4 ) AND headgear  IN ( 1,2,3,23 ) AND bestplace3  IN ( 2,3,4,5,6,7,8,9,10,11,12 ) AND bestplace5 NOT IN ( 1 ) AND distancemove  IN ( -110,0,110,220,330 ) AND jockeys_claim  IN ( 0,1,2,3,4,5,6,7 ) AND careerruns>0 AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003",,14.01 - 50,302.25,1118.0,noggin4:90,"(frozenset({'headgear <> headgearlr', 'horseyearrides BETWEEN 1 and 17', 'r2number_of_runners BETWEEN 9 and 32', 'nh_flat_aw_id IN (2)', 'bestplace5 NOT IN (1)', 'jockeys_claim IN (0,1,2,3,4,5,6,7)', 'bestplace3 IN (2,3,4,5,6,7,8,9,10,11,12)', 'totaldistbt BETWEEN 4.05 and 1999', 'headgear IN (1,2,3,23)', 'careerruns>0', 'TEST PASSED LEGALLY1', 'horsecountry NOT IN (4)', 'distancemove IN (-110,0,110,220,330)', 'horse_age BETWEEN 3 and 6', 'lastrun BETWEEN 3 and 90', 'trackruns BETWEEN 0 and 4'}), '14.01 - 50')"
noggin4,91,BF AW 6.01 - 300.00,"TEST PASSED LEGALLY1 AND lastrun  BETWEEN 25 and 240 AND rt1_id = 1 AND nh_flat_aw_id  IN ( 3 ) AND datemonthofyear  IN ( 1,2,9,10 ) AND distancemove NOT IN ( 0 ) AND jockeys_claim  IN ( 0,1,2,3,4,5,6 ) AND d2placing NOT IN ( 1 ) AND d2fav_j_fav  IN ( 1,2,3 ) AND careerruns>0 AND dateyears >=2003",,6.01 - 300,71.54,432.0,noggin4:91,"(frozenset({'datemonthofyear IN (1,2,9,10)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (3)', 'd2fav_j_fav IN (1,2,3)', 'lastrun BETWEEN 25 and 240', 'jockeys_claim IN (0,1,2,3,4,5,6)', 'distancemove NOT IN (0)', 'careerruns>0', 'rt1_id = 1', 'd2placing NOT IN (1)'}), '6.01 - 300')"
noggin4,92,SS HDGRdiff STRTs 20.01 - 150.00,"TEST PASSED LEGALLY1 AND careerruns  BETWEEN 3 and 44 AND r2number_of_runners  BETWEEN 9 and 40 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 3 ) AND dateyears  IN ( 2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025 ,2026 ) AND datemonthofyear  IN ( 5,6,7,8 ) AND horsecountry  IN ( 1,2 ) AND headgear  IN ( 1,2,3,4 ) AND bestplace3 NOT IN ( 1,2 ) AND bestplace5 NOT IN ( 1 ) AND classmove  IN ( -1,0,1 ) AND distancemove  IN ( -110,0,110,220 ) AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003",,20.01 - 150,-15.92,195.0,noggin4:92,"(frozenset({'headgear <> headgearlr', 'nh_flat_aw_id IN (2)', 'headgear IN (1,2,3,4)', 'bestplace3 NOT IN (1,2)', 'bestplace5 NOT IN (1)', 'r2number_of_runners BETWEEN 9 and 40', 'careerruns>0', 'trackdirection IN (3)', 'careerruns BETWEEN 3 and 44', 'TEST PASSED LEGALLY1', 'datemonthofyear IN (5,6,7,8)', 'dateyears IN (2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025 ,2026)', 'classmove IN (-1,0,1)', 'distancemove IN (-110,0,110,220)', 'horsecountry IN (1,2)', 'tonguetie = 0'}), '20.01 - 150')"
noggin4,93,SS MURTAGH JP,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 3 and 6 AND seasonalruns <> 1 AND nh_flat_aw_id  IN ( 2 ) AND datemonthofyear  IN ( 4,5,6,7,8,9 ) AND horsecountry  IN ( 1,2 ) AND trainer_id  IN ( 5140 ) AND dateyears >=2003",,none,-86.25,656.0,noggin4:93,"(frozenset({'horsecountry IN (1,2)', 'trainer_id IN (5140)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'seasonalruns <> 1', 'horse_age BETWEEN 3 and 6', 'datemonthofyear IN (4,5,6,7,8,9)'}), 'none')"
noggin4,95,SS NH TOP - BOTTOM DSLR 6.00-500.00,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 5 and 11 AND lastrun  BETWEEN 1 and 365 AND country_id = 2 AND nh_flat_aw_id  IN ( 1 ) AND trackdirection  IN ( 2 ) AND datemonthofyear  IN ( 1,2,7,8,9,10,11,12 ) AND headgear  IN ( 1 ) AND posdayssincerun  IN ( 1,2,22,23 ) AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003",,6 - 500,3.17,38.0,noggin4:95,"(frozenset({'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'country_id = 2', 'trackdirection IN (2)', 'lastrun BETWEEN 1 and 365', 'posdayssincerun IN (1,2,22,23)', 'horse_age BETWEEN 5 and 11', 'careerruns>0', 'datemonthofyear IN (1,2,7,8,9,10,11,12)', 'headgear IN (1)'}), '6 - 500')"
noggin4,96,C Placed NH v2 5.01 - 1000.00,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 6 and 11 AND horse90dayrides  BETWEEN 0 and 5 AND seasonalruns  BETWEEN 0 and 5 AND trackwins = 0 AND trackplaces <> 0 AND lastrun  BETWEEN 1 and 90 AND nh_flat_aw_id  IN ( 1 ) AND horsecountry  IN ( 1,2 ) AND careerruns>0 AND dateyears >=2003",,5.01 - 1000,-76.82,7929.0,noggin4:96,"(frozenset({'horse_age BETWEEN 6 and 11', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'horse90dayrides BETWEEN 0 and 5', 'seasonalruns BETWEEN 0 and 5', 'horsecountry IN (1,2)', 'trackwins = 0', 'careerruns>0', 'trackplaces <> 0', 'lastrun BETWEEN 1 and 90'}), '5.01 - 1000')"
noggin4,97,0 RUNS HDGR NH COMP,"TEST PASSED LEGALLY1 AND odds_workout  BETWEEN 27 and 77 AND careerruns = 0 AND hgruns = 0 AND nh_flat_aw_id  IN ( 1 ) AND datemonthofyear  IN ( 1,2,3,4,5,9,10,11,12 ) AND headgear  IN ( 1,23 ) AND dateyears >=2003",,none,516.64,13635.0,noggin4:97,"(frozenset({'odds_workout BETWEEN 27 and 77', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'careerruns = 0', 'hgruns = 0', 'headgear IN (1,23)', 'datemonthofyear IN (1,2,3,4,5,9,10,11,12)'}), 'none')"
noggin4,99,SS FLAT STR BigField 0-1 runs HDGR,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 20 and 40 AND hgruns  BETWEEN 0 and 1 AND totaldistbt NOT BETWEEN 0.1 and 0.96 AND country_id = 1 AND horsesex = 1 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 3 ) AND bestplace5  IN ( 1,2 ) AND classmove  IN ( -4,-3,-2,-1,0,1 ) AND r2trackdirection  IN ( 2,3,8 ) AND careerruns>0 AND country_id=1 AND r2country_id=1 AND careerruns>0 AND dateyears >=2003",,none,-9.03,85.0,noggin4:99,"(frozenset({'totaldistbt NOT BETWEEN 0.1 and 0.96', 'TEST PASSED LEGALLY1', 'r2trackdirection IN (2,3,8)', 'nh_flat_aw_id IN (2)', 'hgruns BETWEEN 0 and 1', 'country_id=1', 'country_id = 1', 'number_of_runners BETWEEN 20 and 40', 'r2country_id=1', 'trackdirection IN (3)', 'careerruns>0', 'horsesex = 1', 'classmove IN (-4,-3,-2,-1,0,1)', 'bestplace5 IN (1,2)'}), 'none')"
noggin4,100,SEP 1 - 60 DSLR 2YO 3YO,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 2200 AND horse_age  BETWEEN 2 and 3 AND trackruns = 0 AND hgruns  BETWEEN 0 and 1 AND lastrun  BETWEEN 1 and 60 AND country_id = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3 ) AND datemonthofyear  IN ( 9 ) AND headgear  IN ( 2,23 ) AND bestplace10  IN ( 1,2,3,4,5,6,7,8,9,10,11 ) AND jockeys_claim  IN ( 0 ) AND r2trackdirection  IN ( 2,3 ) AND careerruns>0 AND dateyears >=2003",,none,-22.58,668.0,noggin4:100,"(frozenset({'nh_flat_aw_id IN (2)', 'headgear IN (2,23)', 'hgruns BETWEEN 0 and 1', 'jockeys_claim IN (0)', 'country_id = 1', 'lastrun BETWEEN 1 and 60', 'careerruns>0', 'trackdirection IN (1,3)', 'r2trackdirection IN (2,3)', 'TEST PASSED LEGALLY1', 'yards BETWEEN 1100 and 2200', 'horse_age BETWEEN 2 and 3', 'trackruns = 0', 'bestplace10 IN (1,2,3,4,5,6,7,8,9,10,11)', 'datemonthofyear IN (9)', 'tonguetie = 0'}), 'none')"
noggin5,1,SS NH Diff HDGR Diff CODE,"TEST PASSED LEGALLY1 AND totaldistbt  BETWEEN 0 and 30 AND nh_flat_aw_id  IN ( 1 ) AND track_id  IN ( 4,12,21,28,35,42,43,44,45,47,48,53,57,58,63,66,68,73,74,76,77,79,81,83,84 ) AND datemonthofyear  IN ( 1,2,6,7,8,9,10,11,12 ) AND horsecountry  IN ( 1,2 ) AND careerruns>0 AND careerruns>0 AND nh_flat_aw_id <> r2nh_flat_aw_id AND headgear <> headgearlr AND dateyears >=2003",,none,59.36,422.0,noggin5:1,"(frozenset({'nh_flat_aw_id <> r2nh_flat_aw_id', 'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'track_id IN (4,12,21,28,35,42,43,44,45,47,48,53,57,58,63,66,68,73,74,76,77,79,81,83,84)', 'totaldistbt BETWEEN 0 and 30', 'horsecountry IN (1,2)', 'careerruns>0', 'datemonthofyear IN (1,2,6,7,8,9,10,11,12)'}), 'none')"
noggin5,2,NH 2.01 - 500.00 5lbs LTO 2.01 to 125to1,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 2 and 22 AND wonovertrackdist  BETWEEN 0 and 3 AND horse_age  BETWEEN 5 and 12 AND trackwins = 0 AND r2number_of_runners  BETWEEN 8 and 24 AND lastrun  BETWEEN 61 and 240 AND totaldistbt  BETWEEN 15.05 and 2000 AND lasttoslast  BETWEEN 1 and 240 AND nh_flat_aw_id  IN ( 1 ) AND headgear  IN ( 2,4,23 ) AND bestplace5  IN ( 1,2,3,4,5,6,7,8,9,95 ) AND d2placing  IN ( 3,4,5,6,7,8,9,10,11,12,13,14,95 ) AND d2jockeys_claim  IN ( 5 ) AND careerruns>0 AND careerruns>1 AND careerruns>0 AND dateyears >=2003",,2.01 - 500,202.43,1086.0,noggin5:2,"(frozenset({'d2placing IN (3,4,5,6,7,8,9,10,11,12,13,14,95)', 'wonovertrackdist BETWEEN 0 and 3', 'd2jockeys_claim IN (5)', 'lasttoslast BETWEEN 1 and 240', 'trackwins = 0', 'careerruns>0', 'careerruns>1', 'totaldistbt BETWEEN 15.05 and 2000', 'headgear IN (2,4,23)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'horse_age BETWEEN 5 and 12', 'number_of_runners BETWEEN 2 and 22', 'bestplace5 IN (1,2,3,4,5,6,7,8,9,95)', 'r2number_of_runners BETWEEN 8 and 24', 'lastrun BETWEEN 61 and 240'}), '2.01 - 500')"
noggin5,3,SS TT 5.01 - 100.00,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 4 and 13 AND careerruns NOT BETWEEN 9 and 11 AND catruns <> 5 AND lastrun  BETWEEN 21 and 365 AND tonguetie = 1 AND d2tonguetie = 0 AND nh_flat_aw_id  IN ( 1 ) AND horsecountry  IN ( 1,2,5 ) AND headgear NOT IN ( 1 ) AND bestplace3 NOT IN ( 2 ) AND careerruns>0 AND dateyears >=2003",,5.01 - 100,183.11,1423.0,noggin5:3,"(frozenset({'bestplace3 NOT IN (2)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'headgear NOT IN (1)', 'careerruns NOT BETWEEN 9 and 11', 'd2tonguetie = 0', 'horse_age BETWEEN 4 and 13', 'horsecountry IN (1,2,5)', 'careerruns>0', 'catruns <> 5', 'tonguetie = 1', 'lastrun BETWEEN 21 and 365'}), '5.01 - 100')"
noggin5,4,FOR TO 1plus run 0 Runs TR,TEST PASSED LEGALLY1 AND careerruns <> 0 AND trainerhorseruns = 0 AND dateyears  IN ( 2024 ) AND dateyears >=2003,,none,0.0,0.0,noggin5:4,"(frozenset({'careerruns <> 0', 'dateyears IN (2024)', 'TEST PASSED LEGALLY1', 'trainerhorseruns = 0'}), 'none')"
noggin5,5,SS 9YO 10YO CHASES 19plusSOF 40.01-1000.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 19 and 34 AND horse_age  BETWEEN 9 and 10 AND trackwins = 0 AND horsesex = 1 AND longlistracecat  IN ( 5,28 ) AND datemonthofyear  IN (1,2,3,4,5,6,7,8,12) AND d2placing NOT IN ( 2,3,4 ) AND d3placing  IN (1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,90,93) AND dateyears >=2003",,40.01 - 1000,-2.0,2.0,noggin5:5,"(frozenset({'d3placing IN (1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,90,93)', 'longlistracecat IN (5,28)', 'TEST PASSED LEGALLY1', 'number_of_runners BETWEEN 19 and 34', 'horse_age BETWEEN 9 and 10', 'datemonthofyear IN (1,2,3,4,5,6,7,8,12)', 'trackwins = 0', 'horsesex = 1', 'd2placing NOT IN (2,3,4)'}), '40.01 - 1000')"
noggin5,7,SSwonatTrackLTO 8.01-18.00,"TEST PASSED LEGALLY1 AND classincirish  IN ( 1,2,3,4 ) AND horsecountry  IN ( 2,3,4 ) AND d2placing  IN ( 1 ) AND track_id = r2track_id AND dateyears >=2003",,8.01 - 18,-18.32,308.0,noggin5:7,"(frozenset({'TEST PASSED LEGALLY1', 'classincirish IN (1,2,3,4)', 'track_id = r2track_id', 'horsecountry IN (2,3,4)', 'd2placing IN (1)'}), '8.01 - 18')"
noggin5,8,TURF IRE FMs 14.01 - 80.00,TEST PASSED LEGALLY1 AND distanceruns <> 1 AND seasonalruns  BETWEEN 0 and 7 AND catwins  BETWEEN 0 and 3 AND horsesex = 2 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND horsecountry  IN ( 2 ) AND headgear  IN ( 23 ) AND dateyears >=2003,,14.01 - 80,-214.13,2939.0,noggin5:8,"(frozenset({'catwins BETWEEN 0 and 3', 'TEST PASSED LEGALLY1', 'horsesex = 2', 'distanceruns <> 1', 'nh_flat_aw_id IN (2)', 'horsecountry IN (2)', 'headgear IN (23)', 'tonguetie = 0', 'seasonalruns BETWEEN 0 and 7'}), '14.01 - 80')"
noggin5,9,FLAT & AW DandG 6F 20.00 - 80.00,"TEST PASSED LEGALLY1 AND yards = 1320 AND distancewins  BETWEEN 1 and 220 AND goingwins  BETWEEN 1 and 220 AND r2number_of_runners  BETWEEN 7 and 13 AND tonguetie = 0 AND trackdirection  IN ( 3 ) AND horsecountry  IN ( 1,2 ) AND careerruns>0 AND dateyears >=2003",,20 - 80,-27.81,196.0,noggin5:9,"(frozenset({'r2number_of_runners BETWEEN 7 and 13', 'distancewins BETWEEN 1 and 220', 'TEST PASSED LEGALLY1', 'horsecountry IN (1,2)', 'trackdirection IN (3)', 'careerruns>0', 'yards = 1320', 'tonguetie = 0', 'goingwins BETWEEN 1 and 220'}), '20 - 80')"
noggin5,10,JClaim v LTO 6.01 - 150.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 7 and 40 AND horse_age  BETWEEN 3 and 9 AND seasonalruns  BETWEEN 0 and 8 AND lastrunruns  BETWEEN 0 and 5 AND careerwins  BETWEEN 0 and 4 AND lastrun NOT BETWEEN 16 and 30 AND totaldistbt NOT BETWEEN 2.05 and 3 AND tonguetie = 0 AND trackdirection  IN ( 1,2,3 ) AND headgear  IN ( 1,23 ) AND bestplace3  IN ( 2,3,4,5,6,7,8,9,10 ) AND jockeys_claim  IN ( 2,3,4,5,6,7,8,10 ) AND r2trackdirection  IN ( 1,2 ) AND d2jockeys_claim  IN ( 0 ) AND careerruns>0 AND careerruns>0 AND dateyears >=2003",,6.01 - 150,88.18,6123.0,noggin5:10,"(frozenset({'number_of_runners BETWEEN 7 and 40', 'lastrun NOT BETWEEN 16 and 30', 'horse_age BETWEEN 3 and 9', 'd2jockeys_claim IN (0)', 'trackdirection IN (1,2,3)', 'careerruns>0', 'seasonalruns BETWEEN 0 and 8', 'TEST PASSED LEGALLY1', 'bestplace3 IN (2,3,4,5,6,7,8,9,10)', 'headgear IN (1,23)', 'careerwins BETWEEN 0 and 4', 'totaldistbt NOT BETWEEN 2.05 and 3', 'jockeys_claim IN (2,3,4,5,6,7,8,10)', 'tonguetie = 0', 'r2trackdirection IN (1,2)', 'lastrunruns BETWEEN 0 and 5'}), '6.01 - 150')"
noggin5,11,C Placed NH GB IRE 7lb LTO Pt 1,TEST PASSED LEGALLY1 AND trackwins = 0 AND trackplaces <> 0 AND lastrun  BETWEEN 1 and 10 AND nh_flat_aw_id  IN ( 1 ) AND jockeys_claim  IN ( 0 ) AND d2jockeys_claim  IN ( 7 ) AND careerruns>0 AND dateyears >=2003,,none,-24.36,79.0,noggin5:11,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'jockeys_claim IN (0)', 'd2jockeys_claim IN (7)', 'trackwins = 0', 'lastrun BETWEEN 1 and 10', 'careerruns>0', 'trackplaces <> 0'}), 'none')"
noggin5,13,AW Newc 6F 7F longest DSLR 9.01 - 200.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1320 and 1540 AND horse_age  BETWEEN 2 and 6 AND distancewins  BETWEEN 0 and 1 AND nh_flat_aw_id  IN (3) AND track_id  IN (53) AND datemonthofyear  IN (1,2,3,4,10,11,12) AND headgear  IN (1,23) AND d2placing NOT IN (1,2,3,4) AND posdayssincerun  IN (19,20,21,22,23) AND dateyears >=2003",,9.01 - 200,-44.0,44.0,noggin5:13,"(frozenset({'d2placing NOT IN (1,2,3,4)', 'posdayssincerun IN (19,20,21,22,23)', 'track_id IN (53)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (3)', 'yards BETWEEN 1320 and 1540', 'distancewins BETWEEN 0 and 1', 'headgear IN (1,23)', 'datemonthofyear IN (1,2,3,4,10,11,12)', 'horse_age BETWEEN 2 and 6'}), '9.01 - 200')"
noggin5,14,SS MM 0 RUNS 14.00 - 200.00,"TEST PASSED LEGALLY1 AND horse_age = 2 AND fcve  BETWEEN 3 and 30 AND careerruns = 0 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND datemonthofyear  IN ( 3,4,5,6,7,8 ) AND detailedsex  IN ( 1,4 ) AND jockeys_claim  IN ( 0 ) AND race_date>='2011-12-28' AND dateyears >=2003",,14 - 200,-6.97,82.0,noggin5:14,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'careerruns = 0', 'horse_age = 2', 'jockeys_claim IN (0)', 'detailedsex IN (1,4)', 'datemonthofyear IN (3,4,5,6,7,8)', 'tonguetie = 0', ""race_date>='2011-12-28'"", 'fcve BETWEEN 3 and 30'}), '14 - 200')"
noggin5,15,C Placed NH GB IRE 0lbs LTO,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 6 and 11 AND trackwins = 0 AND trackplaces <> 0 AND r2number_of_runners  BETWEEN 6 and 40 AND lastrun  BETWEEN 1 and 75 AND nh_flat_aw_id  IN ( 1 ) AND horsecountry  IN ( 1,2 ) AND jockeys_claim  IN ( 4,5,6,7,8 ) AND d2jockeys_claim  IN ( 0 ) AND careerruns>0 AND dateyears >=2003",,none,207.81,1231.0,noggin5:15,"(frozenset({'horse_age BETWEEN 6 and 11', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'r2number_of_runners BETWEEN 6 and 40', 'jockeys_claim IN (4,5,6,7,8)', 'lastrun BETWEEN 1 and 75', 'horsecountry IN (1,2)', 'd2jockeys_claim IN (0)', 'trackwins = 0', 'careerruns>0', 'trackplaces <> 0'}), 'none')"
